    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE
    3161       19113.8     0.0048   4.489E+00   0.6900   0.3000   2.236E-17   4.90308195E+01   7.24325298E+01
    3162       19118.3     0.0046   4.541E+00   0.6754   0.3000   2.678E-17   4.90307694E+01   7.24238621E+01
    3163       19122.8     0.0046   4.711E+00   0.7024   0.3000   3.150E-17   4.90307160E+01   7.24143082E+01
    3164       19127.5     0.0047   4.985E+00   0.7215   0.3000   2.156E-17   4.90306579E+01   7.24036765E+01
    3165       19132.5     0.0048   4.966E+00   0.6785   0.3000   1.768E-17   4.90305936E+01   7.23916636E+01
    3166       19137.5     0.0048   4.846E+00   0.6509   0.3000   3.601E-17   4.90305269E+01   7.23791550E+01
    3167       19142.3     0.0047   4.881E+00   0.6262   0.3000   2.265E-17   4.90304596E+01   7.23665689E+01
    3168       19147.2     0.0047   5.056E+00   0.6532   0.3000   2.492E-17   4.90303896E+01   7.23535825E+01
    3169       19152.2     0.0047   5.407E+00   0.7190   0.3000   3.374E-17   4.90303155E+01   7.23399863E+01
    3170       19157.7     0.0047   5.496E+00   0.7268   0.3000   2.070E-17   4.90302350E+01   7.23252866E+01
    3171       19163.2     0.0048   5.611E+00   0.7149   0.3000   2.749E-17   4.90301517E+01   7.23104915E+01
    3172       19168.8     0.0047   5.606E+00   0.7175   0.3000   3.158E-17   4.90300659E+01   7.22956248E+01
    3173       19174.4     0.0047   5.422E+00   0.6782   0.3000   2.582E-17   4.90299799E+01   7.22813268E+01
    3174       19179.8     0.0046   5.200E+00   0.6234   0.3000   2.632E-17   4.90298967E+01   7.22682043E+01
    3175         19185     0.0046   5.209E+00   0.6204   0.3000   2.000E-17   4.90298175E+01   7.22562483E+01
    3176       19190.2     0.0046   5.412E+00   0.6246   0.3000   2.912E-17   4.90297387E+01   7.22450955E+01
    3177       19195.6     0.0047   4.388E+00   0.5146   0.2431   1.943E-17   4.90296580E+01   7.22344581E+01
    3178         19200     0.0048   5.054E+00   0.5927   0.3000   1.841E-17   4.90295935E+01   7.22266228E+01
    3179       19205.1     2.4878   4.842E+00   0.5572   0.3000   2.538E-17   4.90295204E+01   7.22184732E+01
    3180       19209.9     0.0047   4.794E+00   0.5515   0.3000   2.299E-17   4.90294518E+01   7.22116613E+01
    3181       19214.7     0.0046   4.868E+00   0.5600   0.3000   2.941E-17   4.90293852E+01   7.22060116E+01
    3182       19219.6     0.0046   5.055E+00   0.5701   0.3000   1.798E-17   4.90293190E+01   7.22014532E+01
    3183       19224.6     0.0048   5.321E+00   0.5773   0.3000   1.646E-17   4.90292515E+01   7.21981437E+01
    3184       19229.9     0.0047   5.343E+00   0.5476   0.3000   1.701E-17   4.90291816E+01   7.21963543E+01
    3185       19235.3     0.0047   5.299E+00   0.5329   0.3000   1.663E-17   4.90291128E+01   7.21961753E+01
    3186       19240.6     0.0047   5.122E+00   0.5173   0.3000   2.273E-17   4.90290459E+01   7.21974558E+01
    3187       19245.7     0.0047   5.074E+00   0.5171   0.3000   2.021E-17   4.90289823E+01   7.22000152E+01
    3188       19250.8     0.0047   5.125E+00   0.5248   0.3000   2.820E-17   4.90289198E+01   7.22037279E+01
    3189       19255.9     0.0047   5.258E+00   0.5380   0.3000   3.298E-17   4.90288567E+01   7.22085141E+01
    3190       19261.2     0.0047   5.462E+00   0.5572   0.3000   2.232E-17   4.90287920E+01   7.22143810E+01
    3191       19266.6     0.0046   5.733E+00   0.5819   0.3000   2.144E-17   4.90287246E+01   7.22214327E+01
    3192       19272.3     0.0047   5.890E+00   0.5898   0.3000   2.222E-17   4.90286530E+01   7.22297102E+01
    3193       19278.2     0.0047   5.971E+00   0.5836   0.3000   1.660E-17   4.90285783E+01   7.22388246E+01
    3194       19284.2     0.0047   6.055E+00   0.5706   0.3000   2.079E-17   4.90285004E+01   7.22483251E+01
    3195       19290.3     0.0047   6.077E+00   0.5659   0.3000   1.740E-17   4.90284193E+01   7.22579684E+01
    3196       19296.3     0.0047   6.077E+00   0.5830   0.3000   1.851E-17   4.90283351E+01   7.22673315E+01
    3197       19302.4     0.0047   5.747E+00   0.5670   0.3000   2.006E-17   4.90282478E+01   7.22761241E+01
    3198       19308.2     0.0048   5.561E+00   0.5676   0.3000   2.279E-17   4.90281623E+01   7.22837995E+01
    3199       19313.7     0.0047   5.480E+00   0.5773   0.3000   2.743E-17   4.90280764E+01   7.22904483E+01
    3200       19319.2     0.0047   5.482E+00   0.5902   0.3000   2.071E-17   4.90279888E+01   7.22960880E+01
    3201       19324.7     0.0046   5.557E+00   0.6138   0.3000   2.275E-17   4.90278979E+01   7.23006029E+01
    3202       19330.2     0.0047   5.699E+00   0.6601   0.3000   1.687E-17   4.90278025E+01   7.23040373E+01
    3203       19335.9     0.0047   5.910E+00   0.7148   0.3000   1.802E-17   4.90277013E+01   7.23062672E+01
    3204       19341.9     0.0048   6.195E+00   0.7769   0.3000   2.062E-17   4.90275925E+01   7.23071755E+01
    3205       19348.1     0.0047   6.067E+00   0.7804   0.3000   3.057E-17   4.90274742E+01   7.23066508E+01
    3206       19354.1     0.0048   5.923E+00   0.7695   0.3000   2.383E-17   4.90273541E+01   7.23047037E+01
    3207         19360     0.0047   5.915E+00   0.7644   0.3000   2.662E-17   4.90272333E+01   7.23016018E+01
    3208         19366     0.0047   6.035E+00   0.7719   0.3000   2.572E-17   4.90271089E+01   7.22975324E+01
    3209         19372     0.0048   6.001E+00   0.7517   0.3000   2.260E-17   4.90269780E+01   7.22925274E+01
    3210         19378     0.0047   6.035E+00   0.7307   0.3000   2.156E-17   4.90268439E+01   7.22868811E+01
    3211         19384     0.0047   6.142E+00   0.7448   0.3000   2.510E-17   4.90267050E+01   7.22807714E+01
    3212       19390.2     0.0047   6.305E+00   0.7584   0.3000   2.565E-17   4.90265597E+01   7.22743354E+01
    3213       19396.5     0.0046   6.512E+00   0.8142   0.3000   2.146E-17   4.90264065E+01   7.22677678E+01
    3214         19403     0.0047   6.501E+00   0.8138   0.3000   2.007E-17   4.90262439E+01   7.22612440E+01
    3215       19409.5     0.0046   6.562E+00   0.8304   0.3000   1.668E-17   4.90260774E+01   7.22551911E+01
    3216         19416     0.0046   6.449E+00   0.8246   0.3000   3.192E-17   4.90259051E+01   7.22498169E+01
    3217       19422.5     0.0046   6.312E+00   0.8032   0.3000   2.002E-17   4.90257318E+01   7.22454261E+01
    3218       19428.8     0.0047   6.348E+00   0.8218   0.3000   1.999E-17   4.90255581E+01   7.22420977E+01
    3219       19435.2     0.0047   6.066E+00   0.7671   0.3000   1.910E-17   4.90253798E+01   7.22397998E+01
    3220       19441.2     0.0046   6.648E+00   0.8636   0.3000   1.709E-17   4.90252062E+01   7.22387062E+01
    3221       19447.9     0.0047   6.092E+00   0.7697   0.3000   2.184E-17   4.90250121E+01   7.22387063E+01
    3222         19454     0.0047   6.584E+00   0.8267   0.3000   2.750E-17   4.90248309E+01   7.22399109E+01
    3223       19460.5     0.0047   6.091E+00   0.7487   0.3000   2.831E-17   4.90246318E+01   7.22425073E+01
    3224       19466.6     0.0047   6.372E+00   0.7829   0.3000   2.158E-17   4.90244443E+01   7.22461426E+01
    3225         19473     0.0047   6.823E+00   0.8196   0.3000   2.702E-17   4.90242445E+01   7.22511722E+01
    3226       19479.8     0.0048   6.715E+00   0.8116   0.3000   3.024E-17   4.90240266E+01   7.22578785E+01
    3227       19486.5     0.0047   6.834E+00   0.8352   0.3000   2.196E-17   4.90238081E+01   7.22657396E+01
    3228       19493.4     0.0047   6.305E+00   0.7916   0.3000   1.870E-17   4.90235824E+01   7.22748864E+01
    3229       19499.7     0.0048   3.129E-01   0.0386   0.0149   2.309E-17   4.90233709E+01   7.22842806E+01
    3230         19500     0.0046   6.327E+00   0.7794   0.3000   2.876E-17   4.90233603E+01   7.22847702E+01
    3231       19506.3     2.5209   6.501E+00   0.8361   0.3000   1.876E-17   4.90231448E+01   7.22949810E+01
    3232       19512.8     0.0049   5.977E+00   0.7666   0.3000   2.750E-17   4.90229201E+01   7.23060261E+01
    3233       19518.8     0.0048   6.175E+00   0.7938   0.3000   1.662E-17   4.90227106E+01   7.23165520E+01
    3234         19525     0.0046   5.941E+00   0.7801   0.3000   2.483E-17   4.90224913E+01   7.23276798E+01
    3235       19530.9     0.0048   5.726E+00   0.7371   0.3000   2.791E-17   4.90222775E+01   7.23385187E+01
    3236       19536.6     0.0049   5.917E+00   0.7543   0.3000   2.179E-17   4.90220687E+01   7.23489930E+01
    3237       19542.6     0.0047   5.645E+00   0.7228   0.3000   2.784E-17   4.90218503E+01   7.23597655E+01
    3238       19548.2     0.0046   5.820E+00   0.7224   0.3000   2.077E-17   4.90216396E+01   7.23699448E+01
    3239         19554     0.0047   5.423E+00   0.6666   0.3000   2.647E-17   4.90214197E+01   7.23802547E+01
    3240       19559.5     0.0047   5.210E+00   0.6325   0.3000   3.381E-17   4.90212128E+01   7.23896924E+01
    3241       19564.7     0.0049   5.363E+00   0.6287   0.3000   1.915E-17   4.90210122E+01   7.23986050E+01
    3242         19570     0.0045   5.499E+00   0.6463   0.3000   3.325E-17   4.90208038E+01   7.24076165E+01
    3243       19575.5     0.0047   5.078E+00   0.5888   0.3000   2.081E-17   4.90205880E+01   7.24166692E+01
    3244       19580.6     0.0047   5.008E+00   0.5738   0.3000   1.787E-17   4.90203869E+01   7.24247816E+01
    3245       19585.6     0.0048   5.209E+00   0.6048   0.3000   2.176E-17   4.90201872E+01   7.24325597E+01
    3246       19590.8     0.0047   5.729E+00   0.6632   0.3000   2.581E-17   4.90199783E+01   7.24403902E+01
    3247       19596.5     0.0046   5.874E+00   0.6633   0.3000   2.835E-17   4.90197471E+01   7.24486593E+01
    3248       19602.4     0.0047   5.619E+00   0.6337   0.3000   2.630E-17   4.90195086E+01   7.24567508E+01
    3249         19608     0.0047   5.758E+00   0.6481   0.3000   3.096E-17   4.90192792E+01   7.24641767E+01
    3250       19613.8     0.0047   6.262E+00   0.6895   0.3000   2.507E-17   4.90190429E+01   7.24714576E+01
    3251       19620.1     0.0049   5.871E+00   0.6380   0.3000   1.927E-17   4.90187848E+01   7.24789843E+01
    3252       19625.9     0.0047   5.801E+00   0.6435   0.3000   2.559E-17   4.90185417E+01   7.24857333E+01
    3253       19631.7     0.0047   6.057E+00   0.6800   0.3000   2.662E-17   4.90183005E+01   7.24921888E+01
    3254       19637.8     0.0047   6.302E+00   0.7341   0.3000   2.468E-17   4.90180479E+01   7.24987213E+01
    3255       19644.1     0.0047   5.778E+00   0.6731   0.3000   2.365E-17   4.90177843E+01   7.25053972E+01
    3256       19649.9     0.0047   5.630E+00   0.6848   0.3000   3.242E-17   4.90175419E+01   7.25115778E+01
    3257       19655.5     0.0046   5.739E+00   0.7050   0.3000   2.716E-17   4.90173050E+01   7.25176372E+01
    3258       19661.2     0.0048   6.010E+00   0.7420   0.3000   2.895E-17   4.90170628E+01   7.25237690E+01
    3259       19667.3     0.0046   5.340E+00   0.6768   0.3000   2.664E-17   4.90168089E+01   7.25302536E+01
    3260       19672.6     0.0047   5.337E+00   0.6697   0.3000   1.985E-17   4.90165829E+01   7.25360970E+01
    3261       19677.9     0.0046   5.845E+00   0.7538   0.3000   2.498E-17   4.90163566E+01   7.25420287E+01
    3262       19683.8     0.0047   5.168E+00   0.6737   0.3000   2.364E-17   4.90161081E+01   7.25487060E+01
    3263       19688.9     0.0047   5.123E+00   0.6546   0.3000   2.456E-17   4.90158876E+01   7.25548022E+01
    3264       19694.1     0.0047   5.561E+00   0.7191   0.3000   2.327E-17   4.90156681E+01   7.25610099E+01
    3265       19699.6     0.0048   5.444E+00   0.7073   0.3000   2.747E-17   4.90154290E+01   7.25679253E+01
    3266       19705.1     0.0047   5.162E+00   0.6549   0.3000   2.006E-17   4.90151938E+01   7.25749098E+01
    3267       19710.2     0.0047   5.228E+00   0.6575   0.3000   3.036E-17   4.90149700E+01   7.25818242E+01
    3268       19715.5     0.0047   5.084E+00   0.6419   0.3000   3.204E-17   4.90147420E+01   7.25890490E+01
    3269       19720.5     0.0046   5.034E+00   0.6226   0.3000   3.036E-17   4.90145190E+01   7.25962433E+01
    3270       19725.6     0.0047   5.057E+00   0.6019   0.3000   2.063E-17   4.90142970E+01   7.26035572E+01
    3271       19730.6     0.0047   5.138E+00   0.6065   0.3000   2.561E-17   4.90140725E+01   7.26110490E+01
    3272       19735.8     0.0048   5.240E+00   0.6082   0.3000   2.281E-17   4.90138426E+01   7.26188354E+01
    3273         19741     0.0047   5.152E+00   0.6146   0.3000   2.260E-17   4.90136063E+01   7.26269871E+01
    3274       19746.2     0.0047   5.115E+00   0.6134   0.3000   3.025E-17   4.90133719E+01   7.26352358E+01
    3275       19751.3     0.0047   5.118E+00   0.6079   0.3000   2.269E-17   4.90131371E+01   7.26435282E+01
    3276       19756.4     0.0047   5.160E+00   0.6271   0.3000   2.343E-17   4.90128999E+01   7.26517838E+01
    3277       19761.6     0.0048   5.234E+00   0.6328   0.3000   2.123E-17   4.90126587E+01   7.26600446E+01
    3278       19766.8     0.0047   5.336E+00   0.6498   0.3000   2.167E-17   4.90124117E+01   7.26684053E+01
    3279       19772.1     0.0048   5.470E+00   0.6749   0.3000   2.672E-17   4.90121571E+01   7.26768998E+01
    3280       19777.6     0.0047   5.636E+00   0.6824   0.3000   2.206E-17   4.90118935E+01   7.26855517E+01
    3281       19783.2     0.0047   5.801E+00   0.7016   0.3000   2.695E-17   4.90116190E+01   7.26943236E+01
    3282         19789     0.0048   5.905E+00   0.7177   0.3000   2.759E-17   4.90113335E+01   7.27030556E+01
    3283       19794.9     0.0047   5.059E+00   0.6304   0.2507   2.225E-17   4.90110395E+01   7.27115409E+01
    3284         19800     1.4425   5.802E+00   0.7186   0.3000   2.361E-17   4.90107851E+01   7.27185080E+01
    3285       19805.8     1.2784   5.716E+00   0.6909   0.3000   2.316E-17   4.90104906E+01   7.27261213E+01
    3286       19811.5     0.0049   6.181E+00   0.7604   0.3000   2.476E-17   4.90101980E+01   7.27332411E+01
    3287       19817.7     0.0046   5.667E+00   0.6858   0.3000   1.977E-17   4.90098791E+01   7.27405050E+01
    3288       19823.4     0.0047   5.599E+00   0.6777   0.3000   1.944E-17   4.90095845E+01   7.27468095E+01
    3289         19829     0.0046   5.835E+00   0.7083   0.3000   2.101E-17   4.90092915E+01   7.27526986E+01
    3290       19834.8     0.0047   5.431E+00   0.6422   0.3000   2.353E-17   4.90089843E+01   7.27585060E+01
    3291       19840.2     0.0047   5.187E+00   0.6054   0.3000   2.763E-17   4.90086972E+01   7.27635389E+01
    3292       19845.4     0.0046   5.300E+00   0.6110   0.3000   3.227E-17   4.90084221E+01   7.27679294E+01
    3293       19850.7     0.0047   5.769E+00   0.6649   0.3000   2.189E-17   4.90081400E+01   7.27719053E+01
    3294       19856.5     0.0046   5.352E+00   0.6253   0.3000   1.979E-17   4.90078321E+01   7.27756681E+01
    3295       19861.8     0.0047   5.188E+00   0.5930   0.3000   2.020E-17   4.90075459E+01   7.27787026E+01
    3296         19867     0.0046   5.390E+00   0.6160   0.3000   2.152E-17   4.90072680E+01   7.27811705E+01
    3297       19872.4     0.0047   5.456E+00   0.6451   0.3000   2.511E-17   4.90069789E+01   7.27833650E+01
    3298       19877.9     0.0048   4.937E+00   0.5838   0.3000   2.545E-17   4.90066858E+01   7.27852119E+01
    3299       19882.8     0.0047   4.830E+00   0.5561   0.3000   2.239E-17   4.90064203E+01   7.27866610E+01
    3300       19887.6     0.0048   4.999E+00   0.5652   0.3000   2.018E-17   4.90061602E+01   7.27880029E+01
    3301       19892.6     0.0046   5.465E+00   0.6362   0.3000   2.373E-17   4.90058909E+01   7.27893198E+01
    3302       19898.1     0.0047   5.474E+00   0.6379   0.3000   2.258E-17   4.90055960E+01   7.27906839E+01
    3303       19903.6     0.0048   5.005E+00   0.5677   0.3000   2.212E-17   4.90053003E+01   7.27919550E+01
    3304       19908.6     0.0047   4.947E+00   0.5521   0.3000   2.334E-17   4.90050297E+01   7.27931819E+01
    3305       19913.5     0.0048   5.160E+00   0.5836   0.3000   2.041E-17   4.90047617E+01   7.27945481E+01
    3306       19918.7     0.0047   5.672E+00   0.6448   0.3000   2.576E-17   4.90044816E+01   7.27961516E+01
    3307       19924.4     0.0047   5.741E+00   0.6393   0.3000   2.160E-17   4.90041728E+01   7.27980826E+01
    3308       19930.1     0.0046   5.673E+00   0.6203   0.3000   2.802E-17   4.90038593E+01   7.28002231E+01
    3309       19935.8     0.0046   5.618E+00   0.6144   0.3000   2.124E-17   4.90035486E+01   7.28026303E+01
    3310       19941.4     0.0046   5.743E+00   0.6317   0.3000   2.221E-17   4.90032399E+01   7.28053783E+01
    3311       19947.1     0.0047   5.763E+00   0.6240   0.3000   1.924E-17   4.90029230E+01   7.28085060E+01
    3312       19952.9     0.0046   5.625E+00   0.5919   0.3000   2.213E-17   4.90026035E+01   7.28118461E+01
    3313       19958.5     0.0047   5.611E+00   0.5771   0.3000   2.162E-17   4.90022902E+01   7.28153038E+01
    3314       19964.1     0.0046   5.606E+00   0.5790   0.3000   2.412E-17   4.90019762E+01   7.28190252E+01
    3315       19969.7     0.0046   5.568E+00   0.5780   0.3000   1.622E-17   4.90016606E+01   7.28230961E+01
    3316       19975.3     0.0047   5.606E+00   0.5853   0.3000   2.811E-17   4.90013453E+01   7.28275122E+01
    3317       19980.9     0.0047   5.711E+00   0.6060   0.3000   2.377E-17   4.90010258E+01   7.28323973E+01
    3318       19986.6     0.0047   5.753E+00   0.6129   0.3000   1.865E-17   4.90006981E+01   7.28379220E+01
    3319       19992.4     0.0046   5.652E+00   0.6212   0.3000   1.876E-17   4.90003657E+01   7.28439820E+01
    3320         19998     0.0047   5.634E+00   0.6147   0.3000   2.225E-17   4.90000367E+01   7.28504473E+01
    3321       20003.7     0.0047   5.681E+00   0.6336   0.3000   2.252E-17   4.89997063E+01   7.28574052E+01
    3322       20009.3     0.0046   5.783E+00   0.6482   0.3000   2.500E-17   4.89993703E+01   7.28648653E+01
    3323       20015.1     0.0047   5.926E+00   0.6617   0.3000   1.890E-17   4.89990254E+01   7.28729558E+01
    3324       20021.1     0.0047   5.976E+00   0.6795   0.3000   1.621E-17   4.89986690E+01   7.28817906E+01
    3325         20027     0.0046   6.361E+00   0.7085   0.3000   2.597E-17   4.89983067E+01   7.28912425E+01
    3326       20033.4     0.0046   5.789E+00   0.6651   0.3000   2.032E-17   4.89979175E+01   7.29017830E+01
    3327       20039.2     0.0047   5.361E+00   0.6075   0.3000   2.384E-17   4.89975599E+01   7.29117604E+01
    3328       20044.5     0.0046   5.269E+00   0.6117   0.3000   2.184E-17   4.89972259E+01   7.29212581E+01
    3329       20049.8     0.0048   5.415E+00   0.6258   0.3000   1.723E-17   4.89968948E+01   7.29308726E+01
    3330       20055.2     0.0046   5.826E+00   0.6786   0.3000   2.248E-17   4.89965519E+01   7.29410044E+01
    3331       20061.1     0.0047   6.626E+00   0.7957   0.3000   2.223E-17   4.89961795E+01   7.29519986E+01
    3332       20067.7     0.0046   6.545E+00   0.7639   0.3000   2.072E-17   4.89957520E+01   7.29644968E+01
    3333       20074.2     0.0047   5.881E+00   0.7232   0.3000   2.773E-17   4.89953253E+01   7.29767134E+01
    3334       20080.1     0.0046   5.701E+00   0.6985   0.3000   2.393E-17   4.89949385E+01   7.29874073E+01
    3335       20085.8     0.0046   5.777E+00   0.6925   0.3000   1.920E-17   4.89945600E+01   7.29974549E+01
    3336       20091.6     0.0046   6.044E+00   0.7446   0.3000   3.138E-17   4.89941727E+01   7.30073375E+01
    3337       20097.6     0.0047   2.377E+00   0.2875   0.1121   2.224E-17   4.89937638E+01   7.30173540E+01
    3338         20100     0.0046   6.396E+00   0.7679   0.3000   3.588E-17   4.89936019E+01   7.30212090E+01
    3339       20106.4     2.6854   6.366E+00   0.7800   0.3000   3.064E-17   4.89931634E+01   7.30311705E+01
    3340       20112.8     0.0049   5.887E+00   0.7124   0.3000   2.903E-17   4.89927225E+01   7.30405984E+01
    3341       20118.6     0.0047   6.173E+00   0.7343   0.3000   2.615E-17   4.89923107E+01   7.30487780E+01
    3342       20124.8     0.0046   6.033E+00   0.7305   0.3000   2.615E-17   4.89918748E+01   7.30566001E+01
    3343       20130.9     0.0048   5.870E+00   0.7128   0.3000   2.665E-17   4.89914448E+01   7.30635953E+01
    3344       20136.7     0.0048   6.321E+00   0.7942   0.3000   2.935E-17   4.89910227E+01   7.30697432E+01
    3345         20143     0.0047   5.732E+00   0.7182   0.3000   2.630E-17   4.89905641E+01   7.30755445E+01
    3346       20148.8     0.0047   5.828E+00   0.7487   0.3000   2.696E-17   4.89901443E+01   7.30800547E+01
    3347       20154.6     0.0048   5.731E+00   0.7438   0.3000   2.844E-17   4.89897136E+01   7.30839933E+01
    3348       20160.3     0.0048   5.355E+00   0.6992   0.3000   2.114E-17   4.89892863E+01   7.30872358E+01
    3349       20165.7     0.0046   5.237E+00   0.7030   0.3000   2.559E-17   4.89888840E+01   7.30897016E+01
    3350       20170.9     0.0047   5.123E+00   0.6830   0.3000   1.926E-17   4.89884873E+01   7.30916595E+01
    3351       20176.1     0.0047   5.510E+00   0.7399   0.3000   2.095E-17   4.89880963E+01   7.30931808E+01
    3352       20181.6     0.0048   5.386E+00   0.7392   0.3000   3.212E-17   4.89876724E+01   7.30943490E+01
    3353       20186.9     0.0047   5.241E+00   0.7083   0.3000   2.602E-17   4.89872548E+01   7.30949968E+01
    3354       20192.2     0.0047   5.618E+00   0.7639   0.3000   2.262E-17   4.89868450E+01   7.30952257E+01
    3355       20197.8     0.0047   5.773E+00   0.7944   0.3000   2.055E-17   4.89864020E+01   7.30951626E+01
    3356       20203.6     0.0048   5.641E+00   0.7551   0.3000   2.161E-17   4.89859428E+01   7.30948511E+01
    3357       20209.2     0.0048   5.839E+00   0.7955   0.3000   2.589E-17   4.89854902E+01   7.30943786E+01
    3358       20215.1     0.0048   5.374E+00   0.7278   0.3000   2.776E-17   4.89850177E+01   7.30938302E+01
    3359       20220.4     0.0047   5.602E+00   0.7361   0.3000   4.146E-17   4.89845791E+01   7.30932802E+01
    3360         20226     0.0047   6.001E+00   0.8006   0.3000   1.959E-17   4.89841181E+01   7.30928303E+01
    3361         20232     0.0046   5.631E+00   0.7304   0.3000   2.256E-17   4.89836201E+01   7.30924741E+01
    3362       20237.7     0.0047   5.677E+00   0.7527   0.3000   2.959E-17   4.89831489E+01   7.30922421E+01
    3363       20243.3     0.0046   5.497E+00   0.7194   0.3000   2.228E-17   4.89826707E+01   7.30922002E+01
    3364       20248.8     0.0047   5.373E+00   0.6953   0.3000   1.996E-17   4.89822044E+01   7.30924188E+01
    3365       20254.2     0.0047   5.177E+00   0.6755   0.3000   2.253E-17   4.89817459E+01   7.30929072E+01
    3366       20259.4     0.0047   5.172E+00   0.6561   0.3000   2.050E-17   4.89813015E+01   7.30936861E+01
    3367       20264.6     0.0046   5.506E+00   0.7082   0.3000   2.598E-17   4.89808552E+01   7.30948435E+01
    3368       20270.1     0.0047   5.302E+00   0.6823   0.3000   2.008E-17   4.89803776E+01   7.30965172E+01
    3369       20275.4     0.0046   5.118E+00   0.6347   0.3000   2.239E-17   4.89799156E+01   7.30986332E+01
    3370       20280.5     0.0047   5.261E+00   0.6590   0.3000   1.844E-17   4.89794677E+01   7.31012093E+01
    3371       20285.7     0.0046   5.738E+00   0.7210   0.3000   1.857E-17   4.89790053E+01   7.31043963E+01
    3372       20291.5     0.0047   5.591E+00   0.6776   0.3000   2.959E-17   4.89784990E+01   7.31083733E+01
    3373       20297.1     0.0047   5.426E+00   0.6331   0.3000   2.869E-17   4.89780040E+01   7.31127257E+01
    3374       20302.5     0.0047   5.622E+00   0.6442   0.3000   2.026E-17   4.89775219E+01   7.31174323E+01
    3375       20308.1     0.0046   5.444E+00   0.6300   0.3000   2.064E-17   4.89770208E+01   7.31228236E+01
    3376       20313.6     0.0047   5.118E+00   0.5873   0.3000   1.930E-17   4.89765344E+01   7.31285894E+01
    3377       20318.7     0.0046   5.043E+00   0.5904   0.3000   2.245E-17   4.89760762E+01   7.31344558E+01
    3378       20323.7     0.0047   5.157E+00   0.6176   0.3000   2.179E-17   4.89756239E+01   7.31405901E+01
    3379       20328.9     0.0047   5.467E+00   0.6495   0.3000   2.718E-17   4.89751606E+01   7.31471811E+01
    3380       20334.4     0.0046   5.780E+00   0.6820   0.3000   2.016E-17   4.89746687E+01   7.31545603E+01
    3381       20340.1     0.0048   5.422E+00   0.6664   0.3000   2.496E-17   4.89741478E+01   7.31627342E+01
    3382       20345.6     0.0046   5.277E+00   0.6481   0.3000   2.055E-17   4.89736587E+01   7.31707043E+01
    3383       20350.8     0.0048   5.290E+00   0.6290   0.3000   3.006E-17   4.89731822E+01   7.31787285E+01
    3384       20356.1     0.0047   5.425E+00   0.6578   0.3000   2.580E-17   4.89727040E+01   7.31869633E+01
    3385       20361.5     0.0048   5.675E+00   0.6967   0.3000   2.532E-17   4.89722132E+01   7.31954418E+01
    3386       20367.2     0.0047   5.813E+00   0.6953   0.3000   3.877E-17   4.89716993E+01   7.32041644E+01
    3387         20373     0.0047   5.808E+00   0.6858   0.3000   2.147E-17   4.89711724E+01   7.32130036E+01
    3388       20378.8     0.0047   5.382E+00   0.6481   0.3000   1.997E-17   4.89706453E+01   7.32217794E+01
    3389       20384.2     0.0044   5.395E+00   0.6363   0.3000   2.217E-17   4.89701562E+01   7.32297267E+01
    3390       20389.6     0.0045   5.520E+00   0.6431   0.3000   3.023E-17   4.89696650E+01   7.32374316E+01
    3391       20395.1     0.0043   4.860E+00   0.5661   0.2752   1.864E-17   4.89691616E+01   7.32451062E+01
    3392         20400     0.0044   5.284E+00   0.6031   0.3000   2.234E-17   4.89687179E+01   7.32517020E+01
    3393       20405.3     2.7234   5.503E+00   0.6274   0.3000   2.547E-17   4.89682344E+01   7.32586042E+01
    3394       20410.8     0.0048   5.623E+00   0.6532   0.3000   2.193E-17   4.89677298E+01   7.32654344E+01
    3395       20416.4     0.0046   5.428E+00   0.6281   0.3000   1.970E-17   4.89672131E+01   7.32720878E+01
    3396       20421.8     0.0049   5.379E+00   0.6138   0.3000   2.539E-17   4.89667130E+01   7.32782855E+01
    3397       20427.2     0.0050   5.733E+00   0.6717   0.3000   3.004E-17   4.89662164E+01   7.32841375E+01
    3398       20432.9     0.0050   5.627E+00   0.6575   0.3000   2.610E-17   4.89656857E+01   7.32900185E+01
    3399       20438.6     0.0050   5.507E+00   0.6378   0.3000   2.632E-17   4.89651635E+01   7.32953119E+01
    3400       20444.1     0.0050   5.309E+00   0.6284   0.3000   1.883E-17   4.89646510E+01   7.32999974E+01
    3401       20449.4     0.0050   5.485E+00   0.6438   0.3000   2.234E-17   4.89641558E+01   7.33041181E+01
    3402       20454.9     0.0049   5.630E+00   0.6597   0.3000   1.509E-17   4.89636428E+01   7.33079482E+01
    3403       20460.5     0.0051   5.654E+00   0.6764   0.3000   2.225E-17   4.89631149E+01   7.33113869E+01
    3404       20466.2     0.0049   6.071E+00   0.7177   0.3000   2.612E-17   4.89625832E+01   7.33144635E+01
    3405       20472.2     0.0050   5.819E+00   0.6581   0.3000   2.122E-17   4.89620106E+01   7.33173940E+01
    3406       20478.1     0.0050   5.458E+00   0.6354   0.3000   2.428E-17   4.89614601E+01   7.33198690E+01
    3407       20483.5     0.0050   5.582E+00   0.6598   0.3000   2.304E-17   4.89609420E+01   7.33219357E+01
    3408       20489.1     0.0050   6.125E+00   0.7228   0.3000   2.589E-17   4.89604107E+01   7.33238442E+01
    3409       20495.2     0.0050   6.494E+00   0.7739   0.3000   2.194E-17   4.89598259E+01   7.33256124E+01
    3410       20501.7     0.0080   6.125E+00   0.7322   0.3000   2.498E-17   4.89592037E+01   7.33273214E+01
